Day  Month  Year           SSH               SST 
                           (m)               (C)

 25    10   2007     0.639973143116     24.1260719597
 26    10   2007     0.642719808966     24.4219794273
 27    10   2007     0.658589433879     24.8438673019
 28    10   2007     0.654927212745     24.5574816093
 29    10   2007     0.666219061241     24.2557145879
 30    10   2007     0.702841272578     24.2688985839
 31    10   2007     0.755027923733     24.3765678853
 1     11   2007     0.8120975364       24.4036683217
 2     11   2007     0.859096040949     24.6109500378
 3     11   2007     0.889004180208     24.6519669145
 4     11   2007     0.906399730593     24.5933713764
 5     11   2007     0.914334543049     24.4571367502
 6     11   2007     0.925931576639     24.3318887874
 7     11   2007     0.931730093434     24.2286141515
 8     11   2007     0.939970090985     24.0923795253
 9     11   2007     0.958586381748     23.9502853453
 10    11   2007     0.987578965724     23.8089236096
 11    11   2007     1.02694784291      23.6873378679
 12    11   2007     1.05166783556      23.5796685666
 13    11   2007     1.0715048667       23.5708792359
 14    11   2007     1.0992767103       23.4888454825
 15    11   2007     1.10415967181      23.4573503807
 16    11   2007     1.09469893388      23.4302499443
 17    11   2007     1.09561448917      23.4207281694
 18    11   2007     1.09653004445      23.4595477134
 19    11   2007     1.10690633766      23.5496383533
 20    11   2007     1.13864558749      23.4925077036
 21    11   2007     1.17404705845      23.3335673064
 22    11   2007     1.20090334676      23.3958250657
 23    11   2007     1.21707815677      23.3020722046
 24    11   2007     1.22928556055      23.2434766665
 25    11   2007     1.24088259414      23.1402020305
 26    11   2007     1.23355815187      23.054506056
 27    11   2007     1.20395519771      22.9797967449
 28    11   2007     1.18350779638      22.8069399074
 29    11   2007     1.16122928448      22.7322305962
 30    11   2007     1.13101596013      22.7102572694
 1     12   2007     1.10965300351      22.5557115376
 2     12   2007     1.08310190029      22.5037079975
 3     12   2007     1.0827967152       22.4465773478
 4     12   2007     1.06265449896      22.3323160484
 5     12   2007     1.05166783556      22.1711783186
 6     12   2007     1.06936857104      21.9734183773
 7     12   2007     1.08401745558      21.8518326357
 8     12   2007     1.07791375369      21.817407757
 9     12   2007     1.06540116481      21.8166753128
 10    12   2007     1.06723227538      21.8291268647
 11    12   2007     1.09286782332      21.8811304048
 12    12   2007     1.11545152031      22.0356761366
 13    12   2007     1.12430188805      22.0539872423
 14    12   2007     1.1212500371       22.0085757002
 15    12   2007     1.11331522465      21.8987090662
 16    12   2007     1.10263374634      21.700949125
 17    12   2007     1.10568559729      21.5193029568
 18    12   2007     1.09836115502      21.4145634323
 19    12   2007     1.06997894123      21.3523056731
 20    12   2007     1.0330515448       21.3200781271
 21    12   2007     1.00314340554      21.2885830253
 22    12   2007     0.990020446479     21.1706595048
 23    12   2007     0.984832299873     21.077639088
 24    12   2007     0.97506637685      21.0593279824
 25    12   2007     0.985747855157     20.8264107183
 26    12   2007     0.98666341044      20.638172552
 27    12   2007     1.00405896083      20.5077974796
 28    12   2007     1.04373302311      20.4623859376
 29    12   2007     1.07852412388      20.5217139199
 30    12   2007     1.08737449162      20.686513871
 31    12   2007     1.09225745313      20.7216711938
 1     1    2008     1.07791375369      20.6301156655
 2     1    2008     1.04464857839      20.518784143
 3     1    2008     1.03091524914      20.4492019415
 4     1    2008     1.02114932612      20.4470046088
 5     1    2008     1.01351969875      20.4645832703
 6     1    2008     0.994903407991     20.4301583916
 7     1    2008     0.973845636472     20.4264961705
 8     1    2008     0.955229345709     20.3986632898
 9     1    2008     0.935392314568     20.3298135325
 10    1    2008     0.9170812089       20.2433851138
 11    1    2008     0.912503432482     20.1606189162
 12    1    2008     0.892971586436     19.9628589749
 13    1    2008     0.849024932832     19.5351115465
 14    1    2008     0.804467909038     19.2260200828
 15    1    2008     0.791039764881     19.1996520907
 16    1    2008     0.779747916386     19.3769035935
 17    1    2008     0.756553849205     19.5519577637
 18    1    2008     0.743125705048     19.6068910807
 19    1    2008     0.708334604278     19.520462662
 20    1    2008     0.688802758232     19.3725089282
 21    1    2008     0.664998320863     19.1718192101
 22    1    2008     0.633869441226     18.9374370575
 23    1    2008     0.61983092688      18.8012024313
 24    1    2008     0.591753898188     18.819513537
 25    1    2008     0.574053162709     18.7140415683
 26    1    2008     0.571306496859     18.5111545175
 27    1    2008     0.560319833457     18.3844416663
 28    1    2008     0.549943540245     18.2775048092
 29    1    2008     0.533463545144     18.2013306096
 30    1    2008     0.481582079083     18.0921964198
 31    1    2008     0.401013214141     17.8211920559
 1     2    2008     0.332346567884     17.5670339093
 2     2    2008     0.313425092027     17.5084383711
 3     2    2008     0.320139164105     17.5413983613
 4     2    2008     0.304269539192     17.5545823574
 5     2    2008     0.280770286918     17.5252845883
 6     2    2008     0.242622150108     17.4842677116
 7     2    2008     0.220648823306     17.4879299328
 8     2    2008     0.205389568582     17.4666890502
 9     2    2008     0.184331797063     17.378795743
 10    2    2008     0.159306619316     17.3084810972
 11    2    2008     0.126651814207     17.2410962284
 12    2    2008     0.1104770042       17.1685842499
 13    2    2008     0.0912503432482    17.1011993811
 14    2    2008     0.105594042689     17.0777611658
 15    2    2008     0.13702810742      17.094607383
 16    2    2008     0.17181920819      17.1495407
 17    2    2008     0.202948087826     17.1905575767
 18    2    2008     0.228278450668     17.1510055885
 19    2    2008     0.263374736533     16.8719443381
 20    2    2008     0.301828058437     16.441999577
 21    2    2008     0.327463606372     16.4522537962
 22    2    2008     0.353099154308     16.6507461816
 23    2    2008     0.361033966765     16.6309701875
 24    2    2008     0.344248786569     16.5892208666
 25    2    2008     0.352793969214     16.5482039899
 26    2    2008     0.361644336954     16.4500564635
 27    2    2008     0.361339151859     16.5276955515
 28    2    2008     0.359813226387     16.5613879859
 29    2    2008     0.378734702244     16.5826288685
 1     3    2008     0.368968779221     16.5738395378
 2     3    2008     0.331125827506     16.4463942423
 3     3    2008     0.285348063335     16.3284707218
 4     3    2008     0.244453260675     16.3284707218
 5     3    2008     0.223700674251     16.4515213519
 6     3    2008     0.220038453117     16.4661702365
 7     3    2008     0.237739188597     16.3504440486
 8     3    2008     0.252693258226     16.2588885203
 9     3    2008     0.2706991788       16.31601917
 10    3    2008     0.285958433524     16.419293806
 11    3    2008     0.285348063335     16.4405346885
 12    3    2008     0.293282875791     16.4918057844
 13    3    2008     0.319223608822     16.519638665
 14    3    2008     0.367137668654     16.535752438
 15    3    2008     0.426038391888     16.5379497707
 16    3    2008     0.475478377193     16.6302377433
 17    3    2008     0.514847254381     16.8792687804
 18    3    2008     0.563371684402     16.9349345416
 19    3    2008     0.607928708196     16.9122287706
 20    3    2008     0.653401287273     17.0360118449
 21    3    2008     0.700094606727     17.3985717371
 22    3    2008     0.734885707498     17.5516525805
 23    3    2008     0.745567185804     17.3480330855
 24    3    2008     0.762962736189     17.0689718351
 25    3    2008     0.784020507708     17.3875850737
 26    3    2008     0.803857538849     17.8321787193
 27    3    2008     0.814233832061     17.5304116979
 28    3    2008     0.830103456974     17.1004669368
 29    3    2008     0.860011596233     17.0770287216
 30    3    2008     0.9225745406       17.2066713497
 31    3    2008     1.00375377573      17.346568197
 1     4    2008     1.05471968651      17.2989593223
 2     4    2008     1.08462782577      17.2147282362
 3     4    2008     1.08981597237      17.1737113595
 4     4    2008     1.07974486426      17.126834929
 5     4    2008     1.06723227538      17.1825006902
 6     4    2008     1.0443433933       17.0448011756
 7     4    2008     1.02664265782      17.1239051521
 8     4    2008     1.0055848863       17.1480758116
 9     4    2008     0.985747855157     17.1356242597
 10    4    2008     0.982390819117     17.1517380327
 11    4    2008     0.980254523456     17.2930997685
 12    4    2008     0.946989348158     17.3004242107
 13    4    2008     0.90823084116      17.2967619896
 14    4    2008     0.888393810019     17.2440260053
 15    4    2008     0.870387889445     17.268929109
 16    4    2008     0.863673817366     17.4286019504
 17    4    2008     0.866115298122     17.8746604845
 18    4    2008     0.866420483217     18.2474745959
 19    4    2008     0.874660480767     18.4327829853
 20    4    2008     0.895413067192     18.6144291535
 21    4    2008     0.921353800222     19.0773339048
 22    4    2008     0.927152317017     19.0253303647
 23    4    2008     0.932340463623     19.0502334684
 24    4    2008     0.947599718347     19.0414441377
 25    4    2008     0.953093050048     19.3109836131
 26    4    2008     0.945158237591     19.4303720221
 27    4    2008     0.939359720796     19.1952574253
 28    4    2008     0.949736014009     19.4457533509
 29    4    2008     0.968352304772     19.4772484526
 30    4    2008     0.98666341044      19.4640644565
 1     5    2008     1.00924710743      19.355662711
 2     5    2008     1.02908413857      19.2399365231
 3     5    2008     1.04709005915      19.4047364742
 4     5    2008     1.0550248716       19.5299844369
 5     5    2008     1.05136265047      19.5417035446
 6     5    2008     1.04190191254      19.6310617402
 7     5    2008     1.03335672989      19.7775505856
 8     5    2008     1.02084414102      19.9958189651
 9     5    2008     1.01016266271      20.2294686735
 10    5    2008     1.01199377328      19.866176337
 11    5    2008     1.01443525404      19.6720786169
 12    5    2008     1.01535080932      19.497756891
 13    5    2008     1.01992858574      19.4633320123
 14    5    2008     1.0165715497       19.6149479672
 15    5    2008     1.0000915546       19.7204199359
 16    5    2008     0.964079713449     19.4897000045
 17    5    2008     0.923490095884     19.2084414214
 18    5    2008     0.893581956625     19.0209356993
 19    5    2008     0.884731588885     18.9594103843
 20    5    2008     0.886562699452     18.8444166407
 21    5    2008     0.883816033602     18.8480788618
 22    5    2008     0.88167973794      19.0853907913
 23    5    2008     0.870693074539     19.0868556798
 24    5    2008     0.862147891894     19.0355845839
 25    5    2008     0.866725668311     18.8788415194
 26    5    2008     0.857264930382     18.9498886093
 27    5    2008     0.842005675659     19.1937925369
 28    5    2008     0.835596788675     19.4391613528
 29    5    2008     0.84414197132      19.4208502471
 30    5    2008     0.84414197132      19.3996093646
 31    5    2008     0.832850122824     19.3036591709
 1     6    2008     0.82094790414      19.3161107227
 2     6    2008     0.823999755085     19.3534653783
 3     6    2008     0.833460493013     19.2106387541
 4     6    2008     0.827967161313     19.330027163
 5     6    2008     0.833460493013     19.2772911787
 6     6    2008     0.846583452076     19.3593249321
 7     6    2008     0.857875300571     19.5746635348
 8     6    2008     0.869777519256     19.804651022
 9     6    2008     0.882290108129     19.9093905464
 10    6    2008     0.889309365302     20.0068056285
 11    6    2008     0.892056031153     20.1254615933
 12    6    2008     0.886257514358     20.1291238144
 13    6    2008     0.884731588885     20.2851344347
 14    6    2008     0.889919735491     20.9150364697
 15    6    2008     0.888698995113     20.9392071292
 16    6    2008     0.888698995113     20.9069795832
 17    6    2008     0.892056031153     20.8915982544
 18    6    2008     0.902432324365     20.8937955871
 19    6    2008     0.920438244939     20.9743644521
 20    6    2008     0.936613054946     21.2219306007
 21    6    2008     0.944853052497     21.7522202209
 22    6    2008     0.950346384197     21.9411908314
 23    6    2008     0.953093050048     22.2363658547
 24    6    2008     0.961638232693     22.5776848644
 25    6    2008     0.979033783078     22.6655781716
 26    6    2008     1.00314340554      22.8164616823
 27    6    2008     1.02359080687      22.9109469876
 28    6    2008     1.03396710008      22.6846217215
 29    6    2008     1.04068117216      22.3418378234
 30    6    2008     1.05288857594      22.4788048938
 1     7    2008     1.0663167201       22.5945310816
 2     7    2008     1.07913449407      22.6106448546
 3     7    2008     1.07577745803      22.5410626531
 4     7    2008     1.06265449896      22.5000457764
 5     7    2008     1.03946043178      22.3769951463
 6     7    2008     1.00314340554      22.2737205103
 7     7    2008     0.977202672511     22.7498092577
 8     7    2008     0.958586381748     23.2727744356
 9     7    2008     0.943632312119     23.4661397114
 10    7    2008     0.94027527608      23.4009521753
 11    7    2008     0.93142490834      23.3342997506
 12    7    2008     0.924405651167     24.0279244334
 13    7    2008     0.937223425135     24.2491225898
 14    7    2008     0.956450086087     24.7530442178
 15    7    2008     0.970793785527     24.6739402413
 16    7    2008     0.972014525905     25.0936307833
 17    7    2008     0.968352304772     25.8165532351
 18    7    2008     0.959196751937     25.4862208888
 19    7    2008     0.946989348158     24.9522690475
 20    7    2008     0.938444165513     25.3309427127
 21    7    2008     0.957060456276     25.3140964955
 22    7    2008     0.923490095884     25.9930722937
 23    7    2008     0.846583452076     26.4925992563
 24    7    2008     0.805078279227     26.2823877633
 25    7    2008     0.830103456974     25.935941644
 26    7    2008     0.881374552846     25.6195257381
 27    7    2008     0.888698995113     26.0238349512
 28    7    2008     0.859706411138     26.3270668611
 29    7    2008     0.856654560193     26.2772606537
 30    7    2008     0.891445660964     25.8495132253
 31    7    2008     0.925016021356     26.1534775794
 1     8    2008     0.918607134372     26.520432137
 2     8    2008     0.90212713927      26.4984588102
 3     8    2008     0.892056031153     26.5555894598
 4     8    2008     0.891445660964     26.5995361134
 5     8    2008     0.881374552846     26.5665761232
 6     8    2008     0.881374552846     26.6683858708
 7     8    2008     0.891140475869     26.9122897983
 8     8    2008     0.932340463623     27.3693349957
 9     8    2008     0.978118227795     27.5392620564
 10    8    2008     0.985747855157     27.4293954223
 11    8    2008     0.98391674459      27.1898861602
 12    8    2008     0.97506637685      27.1122470722
 13    8    2008     0.979949338362     26.9694204479
 14    8    2008     0.993987852708     26.9518417865
 15    8    2008     1.00344859064      26.9144871309
 16    8    2008     1.02267525159      27.1027252972
 17    8    2008     1.04312265292      27.1012604088
 18    8    2008     1.03579821065      27.134220399
 19    8    2008     1.01779229008      27.2147892639
 20    8    2008     1.01748710498      27.5978575945
 21    8    2008     1.01168858819      27.6264229193
 22    8    2008     1.00711081177      27.4967802912
 23    8    2008     1.00131229497      27.4118167609
 24    8    2008     0.99551377818      27.4711447433
 25    8    2008     1.00833155215      27.7150486708
 26    8    2008     1.01870784536      28.087130338
 27    8    2008     1.00497451611      28.1076387763
 28    8    2008     0.984832299873     27.9911801443
 29    8    2008     0.983001189306     28.0717490092
 30    8    2008     1.00375377573      28.0798058957
 31    8    2008     1.01321451366      27.9736014828
 1     9    2008     1.00924710743      28.1127658859
 2     9    2008     0.996734518558     28.2621845081
 3     9    2008     0.989715261385     28.1171605512
 4     9    2008     1.01901303045      28.2892849445
 5     9    2008     1.04312265292      28.4533524513
 6     9    2008     1.0550248716       28.3801080287
 7     9    2008     1.08493301086      28.3024689406
 8     9    2008     1.12857447937      28.2944120541
 9     9    2008     1.15359965712      28.3185827136
 10    9    2008     1.19602038525      28.6796777174
 11    9    2008     1.24362925999      28.746330142
 12    9    2008     1.24088259414      28.5903195217
 13    9    2008     1.2265388947       28.5500350893
 14    9    2008     1.16641743109      28.1962645277
 15    9    2008     1.0769981984       27.8168584183
 16    9    2008     1.02725302801      27.6410718039
 17    9    2008     1.01565599442      27.4674825221
 18    9    2008     1.04831079952      27.4418469742
 19    9    2008     1.08066041954      27.5641651601
 20    9    2008     1.09164708294      27.4440443069
 21    9    2008     1.08554338105      27.1481368393
 22    9    2008     1.08706930652      27.0441297591
 23    9    2008     1.09469893388      26.8075502738
 24    9    2008     1.10995818861      26.7474898472
 25    9    2008     1.1267433688       26.7423627377
 26    9    2008     1.14017151296      26.7504196241
 27    9    2008     1.15054780617      26.7408978492
 28    9    2008     1.14566484466      26.7174596339
 29    9    2008     1.13162633032      26.6229743287
 30    9    2008     1.11148411408      26.6962187514
 1     10   2008     1.09286782332      26.8522293717
 2     10   2008     1.066011535        26.6764427572
 3     10   2008     1.03701895103      26.5629139021
 4     10   2008     1.01535080932      26.3541672975
 5     10   2008     0.993987852708     26.25235755
 6     10   2008     0.990630816668     26.2508926615
 7     10   2008     0.969267860055     26.2853175402
 8     10   2008     0.945158237591     26.0304269493
 9     10   2008     0.956450086087     25.8253425658
 10    10   2008     1.0000915546       25.8268074542
 11    10   2008     1.04861598462      25.9469283074
 12    10   2008     1.0827967152       25.8758812174
 13    10   2008     1.10660115257      25.9190954268
 14    10   2008     1.14688558504      26.1029389277
 15    10   2008     1.17862483487      26.1842402369
 16    10   2008     1.17923520505      26.0509353876
 17    10   2008     1.15237891674      25.9176305383
 18    10   2008     1.11545152031      25.8414563388
 19    10   2008     1.07425153255      25.7887203544
 20    10   2008     1.0107730329       25.7630848065
 21    10   2008     0.955229345709     25.3331400454
 22    10   2008     0.925931576639     24.9383526072
 23    10   2008     0.929898982868     24.6834620163
 24    10   2008     0.959196751937     24.7361980006
 25    10   2008     0.978423412889     24.7442548871
 26    10   2008     0.988799706101     24.2835474685
 27    10   2008     0.997039703652     24.3926816583
 28    10   2008     0.997344888747     24.2242194861
 29    10   2008     1.02725302801      24.3685109988
 30    10   2008     1.05136265047      24.4732505232
 31    10   2008     1.05410931632      24.3545945585
 1     11   2008     1.06021301821      24.4322336465
 2     11   2008     1.07303079218      24.4461500868
 3     11   2008     1.08066041954      24.2447279245
 4     11   2008     1.06723227538      23.8726462573
 5     11   2008     1.06814783067      23.9034089148
 6     11   2008     1.08096560463      24.030121766
 7     11   2008     1.08554338105      24.1875972748
 8     11   2008     1.07913449407      24.0469679832
 9     11   2008     1.07058931142      23.7378765196
 10    11   2008     1.07882930897      23.7862178385
 11    11   2008     1.09225745313      23.8286996037
 12    11   2008     1.09256263822      23.6807458699
 13    11   2008     1.05899227783      23.4492934942
 14    11   2008     0.998870814219     23.2720419914
 15    11   2008     0.933561204001     23.1665700227
 16    11   2008     0.887478254735     23.0208136216
 17    11   2008     0.827051606029     22.6963408291
 18    11   2008     0.767845697701     22.0254219174
 19    11   2008     0.772118289024     22.2173223048
 20    11   2008     0.75075533241      21.9118930623
 21    11   2008     0.72756126523      21.4218878746
 22    11   2008     0.745567185804     21.5464033931
 23    11   2008     0.811792351305     22.7168492675
 24    11   2008     0.807824945077     22.5645008683
 25    11   2008     0.78615680337      22.3953062519
 26    11   2008     0.762047180906     22.6809595004
 27    11   2008     0.734275337309     22.8157292381
 28    11   2008     0.691244238988     22.8618732244
 29    11   2008     0.623798333108     22.0803552344
 30    11   2008     0.610065003857     21.3479110077
 1     12   2008     0.62593462877      21.2314523757
 2     12   2008     0.656453138217     21.7119357884
 3     12   2008     0.680257575586     22.069368571
 4     12   2008     0.65462202765      21.7844477668
 5     12   2008     0.645466474816     21.5405438393
 6     12   2008     0.675374614075     21.8437757492
 7     12   2008     0.726035339758     22.1448103264
 8     12   2008     0.726950895041     21.9866023734
 9     12   2008     0.726340524852     22.0437330231
 10    12   2008     0.723899044096     22.1030610055
 11    12   2008     0.690633868799     21.9031037316
 12    12   2008     0.722983488813     21.9016388431
 13    12   2008     0.713827935979     21.8320566416
 14    12   2008     0.691549424082     21.6108584851
 15    12   2008     0.706198308617     21.4380016476
 16    12   2008     0.750144962221     21.6079287082
 17    12   2008     0.799279762432     21.4936674088
 18    12   2008     0.837733084336     21.4958647415
 19    12   2008     0.866725668311     21.3911252171
 20    12   2008     0.895718252286     21.2878505811
 21    12   2008     0.904568620026     21.1823786125
 22    12   2008     0.90212713927      21.0029297769
 23    12   2008     0.890835290775     20.6484267712
 24    12   2008     0.877101961523     20.4682454914
 25    12   2008     0.854518264532     20.6271858886
 26    12   2008     0.857264930382     20.7883236185
 27    12   2008     0.863979002461     20.4843592644
 28    12   2008     0.833155307919     20.4594561607
 29    12   2008     0.788293099031     20.0844447166
 30    12   2008     0.801110872999     20.1679433584
 31    12   2008     0.766930142418     19.6024964154
 1     1    2009     0.733970152214     19.2765587345
 2     1    2009     0.717795342207     19.0853907913
 3     1    2009     0.713827935979     18.8268379793
 4     1    2009     0.740684224293     18.7235633433
 5     1    2009     0.772118289024     19.1124912277
 6     1    2009     0.754417553544     19.032654807
 7     1    2009     0.709250159562     18.5704824999
 8     1    2009     0.687887202948     18.5082247406
 9     1    2009     0.664998320863     18.5221411809
 10    1    2009     0.648518325761     18.7147740126
 11    1    2009     0.604571672156     18.8685873002
 12    1    2009     0.539567247033     18.354411453
 13    1    2009     0.462050233036     17.6219672263
 14    1    2009     0.410779137164     17.2711264417
 15    1    2009     0.388195440173     17.3729361892
 16    1    2009     0.354930264875     17.2572100013
 17    1    2009     0.277108065784     16.1021454558
 18    1    2009     0.228278450668     15.6809900254
 19    1    2009     0.237739188597     15.6795251369
 20    1    2009     0.25299844332      15.8560441956
 21    1    2009     0.293282875791     16.629505299
 22    1    2009     0.317392498255     16.7781914771
 23    1    2009     0.263679921627     15.8677633032
 24    1    2009     0.353404339403     17.1261024848
 25    1    2009     0.469069490209     18.1420026273
 26    1    2009     0.433057649061     17.8028809503
 27    1    2009     0.358897671103     16.293313399
 28    1    2009     0.380870997906     16.4691000134
 29    1    2009     0.474257636815     17.7699209601
 30    1    2009     0.55574205704      18.7660451084
 31    1    2009     0.559404278174     18.6056398228
 1     2    2009     0.47456282191      17.3443708643
 2     2    2009     0.436109500006     16.157811217
 3     2    2009     0.512710958719     17.243293561
 4     2    2009     0.529190953821     17.071901612
 5     2    2009     0.566118350253     17.2388988957
 6     2    2009     0.612201299518     18.2716452554
 7     2    2009     0.623798333108     18.4364452064
 8     2    2009     0.582598345354     18.1031830832
 9     2    2009     0.489211706445     17.3568224162
 10    2    2009     0.435804314911     16.8023621365
 11    2    2009     0.38392284885      16.3585009351
 12    2    2009     0.318002868444     14.9961546734
 13    2    2009     0.320749534294     15.6502273679
 14    2    2009     0.319223608822     15.7813348845
 15    2    2009     0.310678426176     15.779869996
 16    2    2009     0.303964354098     15.6516922563
 17    2    2009     0.320749534294     16.0450148061
 18    2    2009     0.350047303364     16.2588885203
 19    2    2009     0.367442853749     16.3357951641
 20    2    2009     0.366527298465     16.0735801309
 21    2    2009     0.383617663756     16.5460066572
 22    2    2009     0.43366801925      16.9561754242
 23    2    2009     0.414441358298     16.4083071426
 24    2    2009     0.373546555638     16.0303659216
 25    2    2009     0.348521377891     15.9417401701
 26    2    2009     0.33753471449      15.5528122857
 27    2    2009     0.371410259977     15.9490646124
 28    2    2009     0.401013214141     16.3123569489
 1     3    2009     0.416577653959     16.5504013225
 2     3    2009     0.402233954519     16.6353648528
 3     3    2009     0.394909512252     16.7591479272
 4     3    2009     0.405590990558     17.071901612
 5     3    2009     0.374462110922     16.4786217883
 6     3    2009     0.324716940522     15.88973663
 7     3    2009     0.307321390137     16.0164494812
 8     3    2009     0.3756828513       16.7313150465
 9     3    2009     0.487685780972     17.6432081088
 10    3    2009     0.479750968516     17.2110660151
 11    3    2009     0.435499129817     16.9290749878
 12    3    2009     0.403149509802     17.1671193615
 13    3    2009     0.336619159207     16.3292031661
 14    3    2009     0.296029541641     15.6165349334
 15    3    2009     0.343028046191     16.4112369195
 16    3    2009     0.47456282191      17.4959868193
 17    3    2009     0.521866511554     17.6388134435
 18    3    2009     0.536210210994     17.7618640736
 19    3    2009     0.519425030798     17.4835352674
 20    3    2009     0.517899105325     17.4945219308
 21    3    2009     0.523392437026     17.6124454513
 22    3    2009     0.542313912883     17.6014587879
 23    3    2009     0.536515396088     17.6476027742
 24    3    2009     0.501113925129     17.8080080599
 25    3    2009     0.480971708894     17.8387707174
 26    3    2009     0.50050355494      18.180089727
 27    3    2009     0.498977629468     17.8189947233
 28    3    2009     0.51210058853      17.4183477312
 29    3    2009     0.639667958021     17.543595694
 30    3    2009     0.717490157112     18.0489822105
 31    3    2009     0.76570940204      18.0951261967
 1     4    2009     0.802636798471     18.2650532573
 2     4    2009     0.815759757534     18.2650532573
 3     4    2009     0.823999755085     18.1581164002
 4     4    2009     0.848414562643     18.070223093
 5     4    2009     0.862147891894     17.8834498152
 6     4    2009     0.874050110579     17.6329538897
 7     4    2009     0.892971586436     17.4586321637
 8     4    2009     0.911893062294     17.5479903594
 9     4    2009     0.906399730593     17.6615192145
 10    4    2009     0.907925656065     17.9354533553
 11    4    2009     0.914334543049     18.3353679031
 12    4    2009     0.915860468522     18.157383956
 13    4    2009     0.904873805121     18.2049928308
 14    4    2009     0.904263434932     18.2504043728
 15    4    2009     0.923795280978     18.3822443336
 16    4    2009     0.943937497213     18.7286904529
 17    4    2009     0.968047119677     18.9806512669
 18    4    2009     0.984527114779     18.8934904039
 19    4    2009     0.998870814219     18.9279152825
 20    4    2009     1.011078218        19.0033570379
 21    4    2009     1.02359080687      19.0495010242
 22    4    2009     1.02664265782      19.0663472414
 23    4    2009     1.02450636216      19.1996520907
 24    4    2009     1.02542191744      19.1835383177
 25    4    2009     1.02389599197      19.0978423432
 26    4    2009     1.011078218        18.8136539832
 27    4    2009     0.99276711233      18.4313180968
 28    4    2009     0.989104891196     18.3448896781
 29    4    2009     0.984221929684     18.283364363
 30    4    2009     0.993072297424     18.3683278933
 1     5    2009     1.01565599442      18.3939634413
 2     5    2009     1.02664265782      18.4371776506
 3     5    2009     1.00863673724      18.6517838091
 4     5    2009     0.969573045149     18.741874449
 5     5    2009     0.922269355506     19.000427261
 6     5    2009     0.887173069641     19.2025818676
 7     5    2009     0.909146396443     19.3175756112
 8     5    2009     0.915860468522     19.4779808968
 9     5    2009     0.903042694554     19.6046937481
 10    5    2009     0.885952329263     19.7255470455
 11    5    2009     0.868861963972     19.9203772098
 12    5    2009     0.844447156414     19.8354136795
 13    5    2009     0.827356791124     19.8544572294
 14    5    2009     0.806909389794     19.8808252215
 15    5    2009     0.768150882795     19.8149052411
 16    5    2009     0.727256080136     19.976042971
 17    5    2009     0.683004241437     19.5131382197
 18    5    2009     0.706503493711     19.5248573273
 19    5    2009     0.770897548646     20.2887966558
 20    5    2009     0.776390880346     19.7760856971
 21    5    2009     0.750450147316     19.8317514583
 22    5    2009     0.736716818064     20.2126224563
 23    5    2009     0.703451642767     20.150364697
 24    5    2009     0.730918301269     20.5136570334
 25    5    2009     0.774559769779     20.3334757537
 26    5    2009     0.838953824714     20.5246436968
 27    5    2009     0.863673817366     20.4550614953
 28    5    2009     0.842005675659     20.3971984014
 29    5    2009     0.823084199801     20.7604907379
 30    5    2009     0.791955320165     21.0380870998
 31    5    2009     0.738547928631     20.660878323
 1     6    2009     0.693380534649     20.9941404462
 2     6    2009     0.74800866656      21.2153386027
 3     6    2009     0.809656055644     20.7216711938
 4     6    2009     0.827051606029     20.8359324932
 5     6    2009     0.83529160358      20.8080996126
 6     6    2009     0.842616045848     20.8476516008
 7     6    2009     0.862453076988     21.174321726
 8     6    2009     0.890224920586     21.8071535379
 9     6    2009     0.896938992664     21.817407757
 10    6    2009     0.885952329263     21.6482131407
 11    6    2009     0.88167973794      21.9653614908
 12    6    2009     0.879543442279     21.9089632854
 13    6    2009     0.887478254735     21.888454847
 14    6    2009     0.889919735491     21.7654042169
 15    6    2009     0.880764182657     22.0100405887
 16    6    2009     0.882900478318     22.2414929643
 17    6    2009     0.898464918137     22.3909115866
 18    6    2009     0.914639728144     22.2751853988
 19    6    2009     0.914334543049     22.1799676493
 20    6    2009     0.910672321916     22.1748405397
 21    6    2009     0.926236761734     22.0312814713
 22    6    2009     0.951567124575     22.0818201229
 23    6    2009     0.984527114779     22.0085757002
 24    6    2009     1.02145451121      22.2202520818
 25    6    2009     1.03122043423      22.7593310326
 26    6    2009     1.02450636216      23.2442091107
 27    6    2009     1.02389599197      23.1951353475
 28    6    2009     1.02450636216      23.2105166763
 29    6    2009     1.01901303045      23.2149113417
 30    6    2009     1.0055848863       22.8992278799
 1     7    2009     0.989104891196     22.6853541657
 2     7    2009     0.977507857606     22.9534287527
 3     7    2009     0.964690083638     23.3914304003
 4     7    2009     0.968047119677     24.5582140535
 5     7    2009     0.954924160615     25.3748893663
 6     7    2009     0.933866389096     25.47083956
 7     7    2009     0.983611559495     26.0209051743
 8     7    2009     1.04312265292      26.0670491606
 9     7    2009     1.08005004935      25.6312448457
 10    7    2009     1.09714041464      25.3082369417
 11    7    2009     1.10049745068      25.6261177361
 12    7    2009     1.09622485936      25.8275398985
 13    7    2009     1.08706930652      26.2047486752
 14    7    2009     1.06753746048      25.9989318475
 15    7    2009     1.04159672745      25.9498580843
 16    7    2009     1.04281746782      26.11026337
 17    7    2009     1.03091524914      26.3592944071
 18    7    2009     0.990630816668     26.6998809725
 19    7    2009     0.958891566843     26.6698507592
 20    7    2009     0.964079713449     26.0516678318
 21    7    2009     0.994903407991     25.9330118671
 22    7    2009     1.00192266516      26.1300393641
